parcel_id,local_parcel_id,village,district,current_crop,candidate_crop_id,crop,candidate_crop_norm,area_da,crop_group,category,water_m3_da,net_water_m3_da,water_m3_total,net_water_m3_total,yield_ton_da,production_ton,yield_ratio,current_quota_m3,water_saving_m3_vs_current,is_current_crop,is_feasible_under_current_quota,irrigation_text,total_efficiency,peak_month,peak_gross_m3_da,soil_text,source_workbook,profit_tl_da,profit_tl_total,yield_kg_da_model,candidate_crop,crop_norm,current_crop_norm,candidate_crop_norm_norm,quota_equal_village_equal_parcel_m3,quota_current_demand_reference_m3,quota_area_fair_per_da_m3,quota_hybrid_area70_current30_m3
P153,P32,Kemerhisar,Bor,NEKTAR,U10,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,16.0,Tarla_Yem,Tarla,457.61,291.72,7321.76,4667.52,1.95,31.2,1.0,11941.989586047925,6246.08,0,1,Yagmurlama,0.6375,Nisan,211.55,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,3900.0,62400.0,1950.0,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,NEKTAR,CAVDARYESILOT,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U11,FİĞ (YEŞİLOT),FIGYESILOT,16.0,Tarla_Yem,Tarla,607.37,387.2,9717.92,6195.2,1.95,31.2,1.0,11941.989586047925,3849.92,0,1,Yagmurlama,0.6375,Nisan,297.13,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4500.0,72000.0,1950.0,FİĞ (YEŞİLOT),FIGYESILOT,NEKTAR,FIGYESILOT,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U12,YONCA (YEŞİLOT),YONCAYESILOT,16.0,Tarla_Yem,Tarla,1114.73,710.64,17835.68,11370.24,5.0,80.0,1.0,11941.989586047925,-4267.84,0,0,Yagmurlama,0.6375,Haziran,271.73,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,6500.0,104000.0,5000.0,YONCA (YEŞİLOT),YONCAYESILOT,NEKTAR,YONCAYESILOT,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U13,SİLAJLIK MISIR,SILAJLIKMISIR,16.0,Tarla_Yem,Tarla,836.01,532.96,13376.16,8527.36,6.4,102.4,1.0,11941.989586047925,191.6800000000003,0,0,Yagmurlama,0.6375,Ağustos,267.55,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,6200.0,99200.0,6400.0,SİLAJLIK MISIR,SILAJLIKMISIR,NEKTAR,SILAJLIKMISIR,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U14,LAVANTA,LAVANTA,16.0,Tarla_Sulamali,Tarla,396.14,303.04,6338.24,4848.64,0.175,2.8,1.0,11941.989586047925,7229.6,0,1,Damla,0.765,Haziran,106.81,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,7000.0,112000.0,175.0,LAVANTA,LAVANTA,NEKTAR,LAVANTA,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U15,SİVRİ BİBER,SIVRIBIBER,16.0,Sebze,Sebze,698.09,534.04,11169.44,8544.64,1.5,24.0,1.0,11941.989586047925,2398.3999999999996,0,1,Damla,0.765,Ağustos,189.16,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,7000.0,112000.0,1500.0,SİVRİ BİBER,SIVRIBIBER,NEKTAR,SIVRIBIBER,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U16,SALÇALIK BİBER,SALCALIKBIBER,16.0,Sebze,Sebze,698.09,534.04,11169.44,8544.64,4.0,64.0,1.0,11941.989586047925,2398.3999999999996,0,1,Damla,0.765,Ağustos,189.16,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,9155.901,146494.416,4000.0,SALÇALIK BİBER,SALCALIKBIBER,NEKTAR,SALCALIKBIBER,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U17,SOFRALIK DOMATES,SOFRALIKDOMATES,16.0,Sebze,Sebze,788.28,603.03,12612.48,9648.48,5.0,80.0,1.0,11941.989586047925,955.3600000000006,0,0,Damla,0.765,Temmuz,210.8,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,8679.698,138875.168,5000.0,SOFRALIK DOMATES,SOFRALIKDOMATES,NEKTAR,SOFRALIKDOMATES,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U18,SALÇALIK DOMATES,SALCALIKDOMATES,16.0,Sebze,Sebze,788.28,603.03,12612.48,9648.48,10.0,160.0,1.0,11941.989586047925,955.3600000000006,0,0,Damla,0.765,Temmuz,210.8,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,15991.719,255867.504,10000.0,SALÇALIK DOMATES,SALCALIKDOMATES,NEKTAR,SALCALIKDOMATES,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U19,FASULYE (TAZE),FASULYETAZE,16.0,Sebze,Sebze,580.42,444.03,9286.72,7104.48,1.2,19.2,1.0,11941.989586047925,4281.120000000001,0,1,Damla,0.765,Ağustos,162.72,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,575.635,9210.16,1200.0,FASULYE (TAZE),FASULYETAZE,NEKTAR,FASULYETAZE,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U20,HIYAR (SOFRALIK),HIYARSOFRALIK,16.0,Sebze,Sebze,626.19,479.03,10019.04,7664.48,2.5,40.0,1.0,11941.989586047925,3548.7999999999993,0,1,Damla,0.765,Ağustos,172.5,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,5200.0,83200.0,2500.0,HIYAR (SOFRALIK),HIYARSOFRALIK,NEKTAR,HIYARSOFRALIK,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U21,KABAK (ÇEREZLİK),KABAKCEREZLIK,16.0,Sebze,Sebze,597.44,457.04,9559.04,7312.64,0.12,1.92,1.0,11941.989586047925,4008.7999999999993,0,1,Damla,0.765,Ağustos,170.65,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4500.0,72000.0,120.0,KABAK (ÇEREZLİK),KABAKCEREZLIK,NEKTAR,KABAKCEREZLIK,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U22,KARPUZ,KARPUZ,16.0,Sebze,Sebze,643.18,492.03,10290.88,7872.48,6.0,96.0,1.0,11941.989586047925,3276.960000000001,0,1,Damla,0.765,Ağustos,181.56,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4500.0,72000.0,6000.0,KARPUZ,KARPUZ,NEKTAR,KARPUZ,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U23,KAVUN,KAVUN,16.0,Sebze,Sebze,657.58,503.05,10521.28,8048.8,4.0,64.0,1.0,11941.989586047925,3046.5599999999995,0,1,Damla,0.765,Ağustos,184.98,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4700.0,75200.0,4000.0,KAVUN,KAVUN,NEKTAR,KAVUN,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U24,LAHANA (BEYAZ),LAHANABEYAZ,16.0,Sebze,Sebze,414.49,264.24,6631.84,4227.84,7.5,120.0,1.0,11941.989586047925,6936.0,0,1,Yagmurlama,0.6375,Ağustos,112.27,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4972.748,79563.968,7500.0,LAHANA (BEYAZ),LAHANABEYAZ,NEKTAR,LAHANABEYAZ,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U25,SOĞAN (KURU),SOGANKURU,16.0,Sebze,Sebze,1004.0,640.05,16064.0,10240.8,6.5,104.0,1.0,11941.989586047925,-2496.16,0,0,Yagmurlama,0.6375,Temmuz,267.72,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,12779.786,204476.576,6500.0,SOĞAN (KURU),SOGANKURU,NEKTAR,SOGANKURU,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U26,BAĞ,BAG,16.0,Meyve_Bahce,Meyve,642.52,491.53,10280.32,7864.48,0.4,6.4,1.0,11941.989586047925,3287.5200000000004,0,1,Damla,0.765,Ağustos,177.62,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,8000.0,128000.0,400.0,BAĞ,BAG,NEKTAR,BAG,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U27,ARMUT,ARMUT,16.0,Meyve_Bahce,Meyve,847.99,648.7,13567.84,10379.2,1.8118,28.9888,1.0,11941.989586047925,0.0,0,0,Damla,0.765,Temmuz,213.69,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,10000.0,160000.0,1811.8,ARMUT,ARMUT,NEKTAR,ARMUT,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U28,ELMA,ELMA,16.0,Meyve_Bahce,Meyve,813.01,621.95,13008.16,9951.2,1.9565,31.304,1.0,11941.989586047925,559.6800000000003,0,0,Damla,0.765,Temmuz,205.19,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,11000.0,176000.0,1956.5,ELMA,ELMA,NEKTAR,ELMA,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U29,ERİK,ERIK,16.0,Meyve_Bahce,Meyve,783.02,599.01,12528.32,9584.16,0.655,10.48,1.0,11941.989586047925,1039.5200000000004,0,0,Damla,0.765,Temmuz,197.92,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,9000.0,144000.0,655.0,ERİK,ERIK,NEKTAR,ERIK,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U30,KAYSI,KAYSI,16.0,Meyve_Bahce,Meyve,800.55,612.42,12808.8,9798.72,1.0243,16.3888,1.0,11941.989586047925,759.0400000000009,0,0,Damla,0.765,Temmuz,202.18,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,9500.0,152000.0,1024.3,KAYSI,KAYSI,NEKTAR,KAYSI,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U31,KİRAZ,KIRAZ,16.0,Meyve_Bahce,Meyve,810.55,620.06,12968.8,9920.96,0.9639,15.4224,1.0,11941.989586047925,599.0400000000009,0,0,Damla,0.765,Temmuz,204.58,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,11500.0,184000.0,963.9,KİRAZ,KIRAZ,NEKTAR,KIRAZ,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U32,NEKTAR,NEKTAR,16.0,Meyve_Bahce,Meyve,847.99,648.7,13567.84,10379.2,0.8844,14.1504,1.0,11941.989586047925,0.0,1,0,Damla,0.765,Temmuz,213.69,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,10000.0,160000.0,884.4,NEKTAR,NEKTAR,NEKTAR,NEKTAR,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U33,ŞEFTALİ,SEFTALI,16.0,Meyve_Bahce,Meyve,847.99,648.7,13567.84,10379.2,1.26,20.16,1.0,11941.989586047925,0.0,0,0,Damla,0.765,Temmuz,213.69,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,9800.0,156800.0,1260.0,ŞEFTALİ,SEFTALI,NEKTAR,SEFTALI,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U34,BADEM,BADEM,16.0,Meyve_Bahce,Meyve,658.21,503.52,10531.36,8056.32,0.1339,2.1424,1.0,11941.989586047925,3036.4799999999996,0,1,Damla,0.765,Temmuz,170.21,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,9000.0,144000.0,133.9,BADEM,BADEM,NEKTAR,BADEM,575429.0332,13567.84,11941.989586047925,12429.744710233546
P153,P32,Kemerhisar,Bor,NEKTAR,U35,CEVİZ,CEVIZ,16.0,Meyve_Bahce,Meyve,813.01,621.95,13008.16,9951.2,0.3278,5.2448,1.0,11941.989586047925,559.6800000000003,0,0,Damla,0.765,Temmuz,205.19,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,10000.0,160000.0,327.8,CEVİZ,CEVIZ,NEKTAR,CEVIZ,575429.0332,13567.84,11941.989586047925,12429.744710233546
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U01,BUĞDAY (Dane),BUGDAYDANE,8.0,Tarla_Kuru,Tarla,612.77,390.64,4902.16,3125.12,0.3964,3.1712,1.0,5970.994793023962,1881.7600000000002,0,1,Yagmurlama,0.6375,Haziran,243.56,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,2687.037,21496.296,396.4,BUĞDAY (Dane),BUGDAYDANE,SEFTALI,BUGDAYDANE,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U02,ARPA (Dane),ARPADANE,8.0,Tarla_Kuru,Tarla,515.35,328.53,4122.8,2628.24,0.4566,3.6528,1.0,5970.994793023962,2661.12,0,1,Yagmurlama,0.6375,Haziran,212.5,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,2600.0,20800.0,456.6,ARPA (Dane),ARPADANE,SEFTALI,ARPADANE,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U03,ÇAVDAR (Dane),CAVDARDANE,8.0,Tarla_Kuru,Tarla,513.94,327.64,4111.52,2621.12,0.325,2.6,1.0,5970.994793023962,2672.3999999999996,0,1,Yagmurlama,0.6375,Haziran,212.05,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,2500.0,20000.0,325.0,ÇAVDAR (Dane),CAVDARDANE,SEFTALI,CAVDARDANE,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U04,MISIR (Dane),MISIRDANE,8.0,Tarla_Yem,Tarla,999.17,636.97,7993.36,5095.76,1.3,10.4,1.0,5970.994793023962,-1209.4399999999996,0,0,Yagmurlama,0.6375,Ağustos,314.07,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4000.0,32000.0,1300.0,MISIR (Dane),MISIRDANE,SEFTALI,MISIRDANE,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U05,KURU FASULYE,KURUFASULYE,8.0,Tarla_Sulamali,Tarla,834.44,531.96,6675.52,4255.68,0.3,2.4,1.0,5970.994793023962,108.39999999999964,0,0,Yagmurlama,0.6375,Ağustos,262.95,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,5500.0,44000.0,300.0,KURU FASULYE,KURUFASULYE,SEFTALI,KURUFASULYE,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U06,NOHUT,NOHUT,8.0,Tarla_Kuru,Tarla,664.78,423.8,5318.24,3390.4,0.12,0.96,1.0,5970.994793023962,1465.6800000000003,0,1,Yagmurlama,0.6375,Temmuz,224.28,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,3200.0,25600.0,120.0,NOHUT,NOHUT,SEFTALI,NOHUT,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U07,AYÇİÇEĞİ,AYCICEGI,8.0,Tarla_Sulamali,Tarla,636.54,486.96,5092.32,3895.68,0.25,2.0,1.0,5970.994793023962,1691.6000000000004,0,1,Yagmurlama,0.765,Haziran,171.92,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4200.0,33600.0,250.0,AYÇİÇEĞİ,AYCICEGI,SEFTALI,AYCICEGI,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U08,PATATES,PATATES,8.0,Tarla_Sulamali,Tarla,889.5,567.05,7116.0,4536.4,4.0,32.0,1.0,5970.994793023962,-332.0799999999999,0,0,Yagmurlama,0.6375,Temmuz,248.33,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,2321.017,18568.136,4000.0,PATATES,PATATES,SEFTALI,PATATES,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U09,ŞEKER PANCARI,SEKERPANCARI,8.0,Tarla_Sulamali,Tarla,1494.21,762.05,11953.68,6096.4,6.0,48.0,1.0,5970.994793023962,-5169.76,0,0,Karık,0.51,Temmuz,412.33,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,6500.0,52000.0,6000.0,ŞEKER PANCARI,SEKERPANCARI,SEFTALI,SEKERPANCARI,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U10,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,8.0,Tarla_Yem,Tarla,457.61,291.72,3660.88,2333.76,1.95,15.6,1.0,5970.994793023962,3123.04,0,1,Yagmurlama,0.6375,Nisan,211.55,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,3900.0,31200.0,1950.0,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,SEFTALI,CAVDARYESILOT,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U11,FİĞ (YEŞİLOT),FIGYESILOT,8.0,Tarla_Yem,Tarla,607.37,387.2,4858.96,3097.6,1.95,15.6,1.0,5970.994793023962,1924.96,0,1,Yagmurlama,0.6375,Nisan,297.13,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4500.0,36000.0,1950.0,FİĞ (YEŞİLOT),FIGYESILOT,SEFTALI,FIGYESILOT,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U12,YONCA (YEŞİLOT),YONCAYESILOT,8.0,Tarla_Yem,Tarla,1114.73,710.64,8917.84,5685.12,5.0,40.0,1.0,5970.994793023962,-2133.92,0,0,Yagmurlama,0.6375,Haziran,271.73,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,6500.0,52000.0,5000.0,YONCA (YEŞİLOT),YONCAYESILOT,SEFTALI,YONCAYESILOT,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U13,SİLAJLIK MISIR,SILAJLIKMISIR,8.0,Tarla_Yem,Tarla,836.01,532.96,6688.08,4263.68,6.4,51.2,1.0,5970.994793023962,95.84000000000015,0,0,Yagmurlama,0.6375,Ağustos,267.55,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,6200.0,49600.0,6400.0,SİLAJLIK MISIR,SILAJLIKMISIR,SEFTALI,SILAJLIKMISIR,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U14,LAVANTA,LAVANTA,8.0,Tarla_Sulamali,Tarla,396.14,303.04,3169.12,2424.32,0.175,1.4,1.0,5970.994793023962,3614.8,0,1,Damla,0.765,Haziran,106.81,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,7000.0,56000.0,175.0,LAVANTA,LAVANTA,SEFTALI,LAVANTA,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U15,SİVRİ BİBER,SIVRIBIBER,8.0,Sebze,Sebze,698.09,534.04,5584.72,4272.32,1.5,12.0,1.0,5970.994793023962,1199.1999999999998,0,1,Damla,0.765,Ağustos,189.16,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,7000.0,56000.0,1500.0,SİVRİ BİBER,SIVRIBIBER,SEFTALI,SIVRIBIBER,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U16,SALÇALIK BİBER,SALCALIKBIBER,8.0,Sebze,Sebze,698.09,534.04,5584.72,4272.32,4.0,32.0,1.0,5970.994793023962,1199.1999999999998,0,1,Damla,0.765,Ağustos,189.16,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,9155.901,73247.208,4000.0,SALÇALIK BİBER,SALCALIKBIBER,SEFTALI,SALCALIKBIBER,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U17,SOFRALIK DOMATES,SOFRALIKDOMATES,8.0,Sebze,Sebze,788.28,603.03,6306.24,4824.24,5.0,40.0,1.0,5970.994793023962,477.6800000000003,0,0,Damla,0.765,Temmuz,210.8,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,8679.698,69437.584,5000.0,SOFRALIK DOMATES,SOFRALIKDOMATES,SEFTALI,SOFRALIKDOMATES,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U18,SALÇALIK DOMATES,SALCALIKDOMATES,8.0,Sebze,Sebze,788.28,603.03,6306.24,4824.24,10.0,80.0,1.0,5970.994793023962,477.6800000000003,0,0,Damla,0.765,Temmuz,210.8,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,15991.719,127933.752,10000.0,SALÇALIK DOMATES,SALCALIKDOMATES,SEFTALI,SALCALIKDOMATES,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U19,FASULYE (TAZE),FASULYETAZE,8.0,Sebze,Sebze,580.42,444.03,4643.36,3552.24,1.2,9.6,1.0,5970.994793023962,2140.5600000000004,0,1,Damla,0.765,Ağustos,162.72,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,575.635,4605.08,1200.0,FASULYE (TAZE),FASULYETAZE,SEFTALI,FASULYETAZE,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U20,HIYAR (SOFRALIK),HIYARSOFRALIK,8.0,Sebze,Sebze,626.19,479.03,5009.52,3832.24,2.5,20.0,1.0,5970.994793023962,1774.3999999999996,0,1,Damla,0.765,Ağustos,172.5,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,5200.0,41600.0,2500.0,HIYAR (SOFRALIK),HIYARSOFRALIK,SEFTALI,HIYARSOFRALIK,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U21,KABAK (ÇEREZLİK),KABAKCEREZLIK,8.0,Sebze,Sebze,597.44,457.04,4779.52,3656.32,0.12,0.96,1.0,5970.994793023962,2004.3999999999996,0,1,Damla,0.765,Ağustos,170.65,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4500.0,36000.0,120.0,KABAK (ÇEREZLİK),KABAKCEREZLIK,SEFTALI,KABAKCEREZLIK,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U22,KARPUZ,KARPUZ,8.0,Sebze,Sebze,643.18,492.03,5145.44,3936.24,6.0,48.0,1.0,5970.994793023962,1638.4800000000005,0,1,Damla,0.765,Ağustos,181.56,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4500.0,36000.0,6000.0,KARPUZ,KARPUZ,SEFTALI,KARPUZ,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U23,KAVUN,KAVUN,8.0,Sebze,Sebze,657.58,503.05,5260.64,4024.4,4.0,32.0,1.0,5970.994793023962,1523.2799999999997,0,1,Damla,0.765,Ağustos,184.98,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4700.0,37600.0,4000.0,KAVUN,KAVUN,SEFTALI,KAVUN,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U24,LAHANA (BEYAZ),LAHANABEYAZ,8.0,Sebze,Sebze,414.49,264.24,3315.92,2113.92,7.5,60.0,1.0,5970.994793023962,3468.0,0,1,Yagmurlama,0.6375,Ağustos,112.27,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,4972.748,39781.984,7500.0,LAHANA (BEYAZ),LAHANABEYAZ,SEFTALI,LAHANABEYAZ,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U25,SOĞAN (KURU),SOGANKURU,8.0,Sebze,Sebze,1004.0,640.05,8032.0,5120.4,6.5,52.0,1.0,5970.994793023962,-1248.08,0,0,Yagmurlama,0.6375,Temmuz,267.72,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,12779.786,102238.288,6500.0,SOĞAN (KURU),SOGANKURU,SEFTALI,SOGANKURU,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U26,BAĞ,BAG,8.0,Meyve_Bahce,Meyve,642.52,491.53,5140.16,3932.24,0.4,3.2,1.0,5970.994793023962,1643.7600000000002,0,1,Damla,0.765,Ağustos,177.62,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,8000.0,64000.0,400.0,BAĞ,BAG,SEFTALI,BAG,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U27,ARMUT,ARMUT,8.0,Meyve_Bahce,Meyve,847.99,648.7,6783.92,5189.6,1.8118,14.4944,1.0,5970.994793023962,0.0,0,0,Damla,0.765,Temmuz,213.69,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,10000.0,80000.0,1811.8,ARMUT,ARMUT,SEFTALI,ARMUT,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U28,ELMA,ELMA,8.0,Meyve_Bahce,Meyve,813.01,621.95,6504.08,4975.6,1.9565,15.652,1.0,5970.994793023962,279.84000000000015,0,0,Damla,0.765,Temmuz,205.19,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,11000.0,88000.0,1956.5,ELMA,ELMA,SEFTALI,ELMA,575429.0332,6783.92,5970.994793023962,6214.872355116773
P154,P33,Kemerhisar,Bor,ŞEFTALİ,U29,ERİK,ERIK,8.0,Meyve_Bahce,Meyve,783.02,599.01,6264.16,4792.08,0.655,5.24,1.0,5970.994793023962,519.7600000000002,0,0,Damla,0.765,Temmuz,197.92,Tınlı; iyi drene,kemerhisar_2024_duzeltilmis_v5.xlsx,9000.0,72000.0,655.0,ERİK,ERIK,SEFTALI,ERIK,575429.0332,6783.92,5970.994793023962,6214.872355116773
